ORIG,DEST,NUM
MCG,TCT,14
MCG,ANV,147
MCG,NIB,40
MCG,RDV,98
MCG,SHX,127
MCG,TLF,78
MCG,UNK,174
MCG,HCR,143
MCG,MCG,0
MCG,CKD,111
MCG,SRV,87
MCG,TLJ,12
MCG,LVD,110
MCG,OPH,32
MCG,FWL,63
MCG,KCR,45
MCG,ENA,218
MCG,LMA,121
MCG,NNL,207
MCG,TLT,216
MCG,WWA,218
MCG,BET,253
MCG,KSM,254
MCG,CHU,150
MCG,RBY,123
MCG,ANC,220
MCG,RQI,57
MCG,FBK,276
MCG,SLQ,100
MCG,GAL,130
MCG,KLG,182
MCG,OTZ,341
MCG,AKI,232
MCG,KKI,238
MCG,SXQ,228
MCG,KYU,148
MCG,AK2,201
MCG,PAQ,230
MCG,FLT,83
MCG,DCK,279
MCG,VWZ,60
MCG,VAK,337
MCG,MLY,206
MCG,TYE,195
MCG,JZE,193
MCG,MHM,121
MCG,TLA,361
MCG,KAL,135
MCG,ILI,223
MCG,MRI,222
MCG,WOW,197
MCG,TKJ,397
MCG,RSH,201
MCG,SCM,329
MCG,OME,320
MCG,AIN,546
MCG,VZA,193
MCG,DLG,288
MCG,TNC,412
MCG,TAL,187
MCG,AET,264
MCG,HSL,191
MCG,PTA,195
MCG,ZNC,198
MCG,WQR,296
MCG,NUL,144
MCG,SVW,129
MCG,UTO,218
MCG,FVQ,103
MCG,HPB,354
MCG,ZXF,97
MCG,MLL,219
MCG,BTT,299
MCG,AKN,298
MCG,WTK,384
MCG,MOU,266
MCG,EMK,281
MCG,BIG,314
MCG,UXM,156
MCG,SVS,287
MCG,MNT,242
MCG,ADQ,376
SGT,BED,1221
MEO,ORF,73
MEO,RIC,142
MEO,HPN,371
CIG,CPR,175
LZU,TYS,126
LZU,YIP,570
LZU,CPS,469
LZU,DQP,421
LZU,SDF,306
LZU,LEX,282
LZU,SHV,581
LZU,PTK,600
LZU,CLE,525
LZU,PSM,947
LZU,MMU,704
LZU,CWA,805
MS1,HOU,433
MS1,LEX,411
IN2,BUR,1808
IN2,MKE,219
RBN,EYW,70
AWK,LAX,4650
WMC,LAS,362
CPR,JAC,221
CPR,TVL,760
CPR,RNO,731
CPR,GJT,282
CPR,SLC,320
CPR,RAP,188
CPR,TUL,729
CPR,HDN,172
CPR,MOT,447
CPR,FCA,531
CPR,GCC,110
CPR,DEN,230
CPR,LRD,1130
CPR,BIS,387
CPR,IFP,689
CPR,MCI,661
CPR,ENV,419
CPR,LAS,661
CPR,CIG,175
CPR,MSP,674
CPR,COD,170
CPR,RKS,161
CPR,BFF,163
CPR,MEM,1038
CPR,BOI,494
CPR,TEB,1667
CPR,SFO,915
CPR,VNY,884
CPR,OGD,309
CPR,RDM,742
CPR,COS,298
CPR,SBA,928
CPR,STL,889
CPR,FNL,185
CPR,BNA,1153
CPR,OKC,703
CPR,APC,891
CPR,TOR,132
CPR,RIW,102
CPR,BUR,879
CPR,TUS,784
CPR,GTF,396
CPR,ICT,599
CPR,AZA,720
CPR,BIL,225
CPR,CYS,148
CPR,LGB,890
CPR,BFI,834
CPR,SJC,902
CPR,BYH,1003
CPR,FSM,832
CPR,ADS,863
CPR,LAW,720
CPR,TWF,409
CPR,CLU,1100
CPR,IAD,1535
CPR,GEG,629
CPR,JFK,1685
LVK,COS,933
LVK,SNA,355
LVK,OAK,22
LVK,BUR,309
LVK,LAX,322
TN4,TOL,477
TN4,YIP,524
TN4,SHV,432
OSC,SKF,1332
OSC,BRO,1500
OSC,ALO,471
OSC,BOS,639
OSC,LAS,1762
OSC,IAD,488
OSC,BWI,503
OSC,MIA,1298
OSC,RSW,1239
OSC,JFK,556
OSC,CVG,379
OSC,HNL,4457
OSC,LAX,1996
OSC,ADS,1072
OSC,TOL,199
OSC,CLT,650
OSC,SDF,450
OSC,YIP,153
OSC,BAF,561
OSC,DFW,1083
OSC,NGU,638
OSC,LAL,1138
OSC,ORD,285
OSC,MQY,605
OSC,SHV,1001
OSC,CLE,224
OSC,GRR,152
OSC,DPA,301
OSC,EWR,537
OSC,SFO,2070
OSC,MSP,485
OSC,ANC,2868
OSC,PTK,123
OSC,VCV,1922
OSC,OSC,0
OSC,PHL,524
OSC,ATL,748
OSC,LRD,1467
OSC,APN,44
OSC,BGR,718
OSC,SYR,376
CMI,SLK,781
CMI,SDF,188
CMI,VPZ,118
CMI,MDW,124
CMI,DFW,693
CMI,TXK,554
CMI,IND,108
CMI,FSM,465
CMI,ABI,825
CMI,ORD,135
CMI,LAN,269
CMI,MIA,1085
CMI,LNK,450
CMI,MKE,202
CMI,MSP,419
CMI,HPN,769
CMI,ROW,1013
CMI,AEX,647
CMI,BWI,622
CMI,CMH,286
CMI,MSN,221
CMI,YIP,290
CMI,MQY,294
CMI,SCE,552
CMI,CAK,365
CMI,CID,220
CMI,RDU,592
CMI,ELP,1160
CMI,GGG,638
CMI,SGF,337
CMI,EVV,144
CMI,SPS,701
CMI,LAW,673
CMI,DSM,301
CMI,DTW,297
CMI,IFP,1475
CMI,ANB,465
CMI,LAS,1485
CMI,PIT,426
CMI,LCK,285
CMI,PBI,1034
CMI,AFW,699
CMI,AUS,861
CMI,BFI,1763
CMI,DAL,688
CMI,EWR,745
CMI,HKS,542
CMI,OKC,602
CMI,COU,227
CMI,SBN,154
CMI,PTK,311
CMI,SAN,1680
CMI,DEN,869
CMI,GPT,665
CMI,LUK,216
CMI,JQF,524
CMI,ATL,490
CMI,HOU,819
CMI,MLI,152
CMI,CLE,350
CMI,TUL,492
CMI,OMA,409
CMI,INT,515
CMI,TLH,701
CMI,LIT,426
CMI,FSD,500
CMI,MCO,893
CMI,CHS,672
CMI,PHF,668
CMI,JFK,766
CMI,LEX,241
CMI,ROA,486
CMI,DCA,606
CMI,HUF,66
CMI,MLU,560
CMI,PVD,889
CMI,PHX,1389
CMI,PGD,974
CMI,CLT,522
CMI,LBB,868
CMI,LAF,76
CMI,GSP,486
CMI,GEG,1542
CMI,MEM,357
CMI,ABE,678
CMI,BMI,46
CMI,MCI,347
CMI,PIA,86
CMI,TYS,374
CMI,TEB,751
CMI,FWA,175
CMI,SPI,76
CMI,DAY,216
CMI,CAE,577
CMI,STL,143
CMI,ACT,767
CMI,TPA,894
CMI,BOS,913
CMI,FAT,1712
CMI,EFD,818
FOK,TEB,75
FOK,NPT,85
FOK,BED,132
FOK,ACK,137
FOK,HPN,58
FOK,LCI,198
FOK,CGF,464
FOK,CT1,60
FOK,ONH,171
FOK,NJ1,143
FOK,LEW,252
FOK,VT1,144
FOK,PIT,400
FOK,BNA,827
FOK,MMU,94
FOK,PVC,151
FOK,BUR,2524
FOK,BOS,134
FOK,RIL,1847
FOK,POU,85
FOK,BAF,91
FOK,SLK,257
FOK,FID,42
FOK,PVD,87
FOK,VWK,165
FOK,IAD,288
FOK,MVY,112
FOK,ESN,231
FOK,SNA,2513
FOK,MA4,134
FOK,PSF,115
FOK,EWN,465
FOK,CON,173
FOK,ITH,228
FOK,ZXU,82
FOK,MIV,165
FOK,MIA,1127
FOK,TPA,1050
FOK,MHT,157
FOK,PWM,227
FOK,BLM,91
FOK,OWD,120
FOK,NY6,173
FOK,MKE,799
FOK,ASE,1808
FOK,NY3,166
MXY,GKN,97
MXY,CXC,51
MXY,ANC,237
MXY,MYK,10
MXY,CZN,52
MXY,FAI,280
HHH,PBI,383
HHH,FLO,146
HHH,CLT,207
HHH,GSP,204
HHH,DCA,501
HHH,BED,875
HHH,TEB,700
HHH,HPN,722
HHH,LWB,389
HHH,AVL,245
HHH,CAE,121
HHH,GSO,270
HHH,SAV,31
HHH,MMU,686
HHH,TOL,669
HHH,ATL,239
HHH,PHL,609
MN6,ILG,1225
SNA,EWR,2434
SNA,MDW,1731
SNA,SLC,588
SNA,ATL,1919
SNA,DEN,846
SNA,SJC,342
SNA,BNA,1772
SNA,MSP,1522
SNA,JAC,785
SNA,SAN,76
SNA,BUR,46
SNA,SUN,705
SNA,APA,829
SNA,HOU,1357
SNA,MRY,302
SNA,BFI,984
SNA,EUG,776
SNA,SBA,124
SNA,LAX,36
SNA,MKC,1346
SNA,SJU,3354
SNA,PRC,319
SNA,CMH,1974
SNA,IFP,215
SNA,SFO,372
SNA,ABQ,650
SNA,ABE,2367
SNA,DFW,1205
SNA,IAD,2265
SNA,PIA,1620
SNA,ORD,1726
SNA,IND,1792
SNA,AUS,1209
SNA,LCH,1466
SNA,COS,815
SNA,PHX,338
SNA,SAT,1177
SNA,IAH,1346
SNA,SEA,978
SNA,RNO,415
SNA,MAF,919
SNA,MCI,1342
SNA,PDX,859
SNA,ABI,1058
SNA,TUL,1257
SNA,MKE,1738
SNA,MLI,1587
SNA,RFD,1668
SNA,AMA,928
SNA,SPS,1113
SNA,SMF,404
SNA,ONT,30
SNA,CYS,883
SNA,BHM,1787
SNA,HSV,1776
SNA,TYS,1924
SNA,CSG,1904
SNA,LBB,924
SNA,LAS,226
SNA,OAK,371
SNA,DAL,1216
SNA,SDF,1819
SNA,MEM,1592
SNA,OXR,85
SNA,PBI,2298
SNA,SBP,191
SNA,TEB,2439
SNA,OPF,2307
SNA,SYR,2332
SNA,VNY,51
SNA,CLT,2099
SNA,TKF,409
SNA,BOI,688
SNA,PSP,79
SNA,TUS,417
SNA,FAT,238
SNA,STL,1569
SNA,CRP,1276
SNA,FSD,1326
SNA,DSM,1428
SNA,ELP,681
SNA,LMT,622
SNA,AFW,1188
SNA,PTK,1960
SNA,BWI,2307
SNA,JAN,1612
SNA,CVG,1877
SNA,MMH,278
SNA,DTW,1960
SNA,LSE,1590
SNA,BUF,2199
SNA,UGN,1733
SNA,LVK,355
SNA,STS,433
SNA,CIC,476
SNA,SUS,1554
SNA,ASE,722
SNA,GLR,1924
SNA,MOB,1742
SNA,SMO,41
SNA,SDM,92
SNA,PIH,698
SNA,GJT,641
SNA,PHL,2380
SNA,FNL,849
SNA,MSN,1670
SNA,SHV,1395
SNA,BKL,2042
SNA,JAX,2123
SNA,BOS,2592
SNA,JFK,2454
SNA,CHA,1861
SNA,APC,399
SNA,TWF,635
SNA,SGR,1336
SNA,TEX,632
SNA,ROG,1357
SNA,YUM,202
SNA,HNL,2584
SNA,CLE,2032
SNA,SWF,2435
SNA,OGG,2513
SNA,OKC,1160
SNA,LGA,2449
SNA,PIE,2119
SNA,VWN,209
SNA,STJ,1337
SNA,BPT,1423
SNA,PUB,813
SNA,GSP,2031
SNA,PNS,1807
SNA,FAR,1431
SNA,OMA,1312
SNA,PIT,2115
SNA,MSO,935
SNA,RAP,1069
SNA,OLM,955
SNA,PUW,903
SNA,IDA,747
SNA,BDL,2507
SNA,ALB,2449
SNA,MSY,1639
SNA,PVD,2573
SNA,TLH,1971
GLV,KKA,61
GLV,SKK,55
GLV,UNK,81
GLV,ELI,22
GLV,WMO,15
GLV,BKC,113
GLV,OME,73
GLV,WBB,75
GLV,ORV,167
GLV,KTS,115
GLV,SHH,148
GLV,SMK,78
GLV,GAM,269
GLV,EMK,130
GLV,ANC,472
GLV,BET,264
GLV,DRG,105
GLV,GLV,0
GLV,TLA,109
GLV,OTZ,162
GLV,BRW,494
GLV,KSM,173
GLV,PAQ,481
GLV,WTK,209
GLV,DIO,192
GLV,SVA,234
GLV,SCM,204
GLV,WAA,166
GLV,GMT,79
GLV,FAI,449
GLV,ABL,230
GLV,WLK,167
GLV,ANI,233
ERV,SAT,48
LFI,JFK,282
LFI,ATL,514
LFI,NQX,918
LFI,IND,569
LFI,ROA,200
LFI,LSV,2134
LFI,PAM,718
LWT,HVR,104
LWT,BIL,96
LWT,DEN,552
LWT,RIW,280
LWT,SHR,198
LWT,GGW,156
LWT,WRL,225
LWT,GCC,267
FYU,FAI,143
FYU,VEE,43
FYU,WBQ,62
FYU,IRC,61
FYU,RMP,156
FYU,CIK,42
FYU,KBC,26
FYU,ARC,107
FYU,FBK,138
FYU,CEM,70
FYU,FYU,0
FYU,SCC,264
FYU,NUI,292
FYU,BTI,250
FYU,SVS,113
FYU,CHP,77
FYU,EAA,171
FYU,AKP,204
FYU,ENN,178
FYU,UMT,264
FYU,TAL,217
FYU,UTO,239
FYU,WCR,109
FYU,BTT,174
FYU,CXF,143
FYU,05A,105
FYU,MHM,277
FYU,BRW,434
FYU,EDF,394
FYU,ANC,401
FYU,MNT,154
FYU,GAL,358
FYU,AK4,105
FYU,WBB,541
FYU,PAQ,365
BET,HPB,153
BET,KWT,13
BET,STG,401
BET,PQS,87
BET,PTU,122
BET,ILI,248
BET,AKI,22
BET,ANI,95
BET,HCR,119
BET,KPN,95
BET,KWN,71
BET,NUP,22
BET,KGX,157
BET,WNA,8
BET,SXP,156
BET,TLT,37
BET,DLG,167
BET,KSM,101
BET,NME,100
BET,VAK,136
BET,WTL,42
BET,ANV,140
BET,CHU,104
BET,OOK,112
BET,RSH,71
BET,AUK,162
BET,CYF,95
BET,MOU,110
BET,PKA,6
BET,SHX,152
BET,WWT,95
BET,EHM,148
BET,EMK,164
BET,KKH,67
BET,KWK,77
BET,MLL,75
BET,UNK,218
BET,CZF,156
BET,KLG,72
BET,KOT,165
BET,SCM,145
BET,BET,0
BET,KKI,15
BET,TNK,117
BET,ATT,16
BET,EEK,40
BET,KUK,24
BET,KMO,158
BET,TWA,130
BET,GNU,115
BET,KNW,179
BET,KGK,173
BET,CKD,144
BET,ZNC,64
BET,SRV,188
BET,NNK,220
BET,WSN,222
BET,SLQ,168
BET,TOG,129
BET,KAL,264
BET,ANC,399
BET,MYU,154
BET,EGX,238
BET,MCG,253
BET,FAI,522
BET,DUT,507
BET,FBK,529
BET,SMK,188
BET,ENA,360
BET,LVD,218
BET,MYK,642
BET,RDV,165
BET,AKN,232
BET,SVW,212
BET,KEK,180
BET,OME,283
BET,WBB,190
BET,GAL,315
BET,SDP,381
BET,CDB,387
BET,SNP,390
BET,ADQ,391
BET,HOM,365
BET,CDV,555
BET,EDF,405
BET,SYA,1062
BET,PTH,288
BET,FVQ,150
BET,PAQ,429
BET,DCK,453
BET,TCT,244
BET,KKK,298
BET,WAA,388
BET,A63,663
BET,AK2,343
BET,KYU,312
BET,OTZ,424
BET,NIB,289
BET,FWL,288
BET,AK6,498
BET,NUL,298
BET,GLV,264
BET,A37,79
BET,A14,72
BET,ENN,482
BET,PHO,544
BET,BRW,741
BET,SXQ,368
BET,RQI,256
BET,PIZ,621
BET,TLJ,241
BET,BMX,248
BET,WTK,471
BET,SKK,246
BET,KPM,119
BET,NNL,246
BET,BVU,364
BET,YAK,767
BET,FLT,172
BET,GAM,380
BET,SVA,343
BET,BKC,360
BET,AIN,684
PUB,IFP,598
PUB,GCC,422
PUB,LAR,218
PUB,RKS,333
PUB,DEN,109
PUB,LFT,906
PUB,ORD,913
PUB,COS,37
PUB,OAK,967
PUB,MCI,532
PUB,CNO,792
PUB,ENV,536
PUB,BFI,1102
PUB,MSP,739
PUB,IAH,776
PUB,CVN,278
PUB,CLL,705
PUB,LAS,607
PUB,SJT,529
PUB,ATL,1167
PUB,MKC,538
PUB,CMH,1164
PUB,MOD,899
PUB,VNY,829
PUB,AMA,262
PUB,NUQ,960
PUB,LAX,833
PUB,GCK,207
PUB,SFO,976
PUB,SDF,1019
PUB,ALS,95
PUB,LBL,212
PUB,DAL,571
PUB,SJC,954
PUB,DRO,195
PUB,YIP,1138
PUB,GJT,225
PUB,EWR,1622
PUB,SUX,513
PUB,IND,983
PUB,CYS,198
PUB,CEZ,236
PUB,LGU,458
PUB,FMN,231
PUB,DLH,860
PUB,BUR,823
PUB,DDC,250
PUB,CNY,286
PUB,PHX,538
PUB,PUB,0
PUB,AZA,529
KLS,BFI,102
ATL,EWR,746
ATL,ABE,692
ATL,ABQ,1269
ATL,AGS,143
ATL,ALB,853
ATL,ATW,765
ATL,AVL,164
ATL,BDL,859
ATL,BHM,134
ATL,BNA,214
ATL,BTR,448
ATL,BWI,577
ATL,CAE,192
ATL,CAK,528
ATL,CHA,106
ATL,CHO,457
ATL,CHS,259
ATL,CLE,554
ATL,CLT,226
ATL,CVG,373
ATL,DAL,721
ATL,DCA,547
ATL,DEN,1199
ATL,DSM,743
ATL,DTW,594
ATL,ECP,240
ATL,EVV,350
ATL,FAY,331
ATL,FNT,645
ATL,GNV,300
ATL,GPT,352
ATL,GRR,640
ATL,GSO,306
ATL,GSP,153
ATL,HOU,696
ATL,HSV,151
ATL,IAD,534
ATL,IAH,689
ATL,ICT,782
ATL,ILM,377
ATL,IND,432
ATL,JAN,341
ATL,JAX,270
ATL,JFK,760
ATL,LEX,304
ATL,LFT,503
ATL,LIT,453
ATL,MCI,692
ATL,MCO,404
ATL,MDT,620
ATL,MDW,591
ATL,MEM,332
ATL,MHT,952
ATL,MIA,594
ATL,MKE,669
ATL,MOB,302
ATL,MSN,707
ATL,MTJ,1352
ATL,MYR,317
ATL,OKC,761
ATL,OMA,821
ATL,ORD,606
ATL,PHL,666
ATL,PIT,526
ATL,PTK,625
ATL,PVD,903
ATL,PWM,1027
ATL,RDU,356
ATL,RSW,515
ATL,SAV,214
ATL,SDF,321
ATL,SEA,2182
ATL,SFO,2139
ATL,SGF,563
ATL,SHV,551
ATL,STL,484
ATL,STX,1638
ATL,SYR,794
ATL,TLH,223
ATL,TRI,227
ATL,TUL,674
ATL,TYS,152
ATL,VCV,1882
ATL,VPS,250
ATL,XNA,589
ATL,AVP,714
ATL,BOS,946
ATL,BUF,712
ATL,CMH,447
ATL,DAY,432
ATL,ELP,1282
ATL,FSD,954
ATL,LAX,1947
ATL,LGA,762
ATL,MLB,442
ATL,MSP,907
ATL,MSY,425
ATL,NGU,513
ATL,ORF,516
ATL,PDX,2172
ATL,PNS,271
ATL,RIC,481
ATL,ROA,357
ATL,SJC,2116
ATL,SLC,1590
ATL,SRQ,444
ATL,TPA,406
ATL,ADW,553
ATL,DFW,731
ATL,GRB,774
ATL,HPN,780
ATL,PHF,508
ATL,ATL,0
ATL,ROC,749
ATL,SMF,2092
ATL,BTV,961
ATL,FLL,581
ATL,SAN,1892
ATL,PBI,545
ATL,SAT,874
ATL,AHN,67
ATL,AUS,813
ATL,COS,1184
ATL,DAB,366
ATL,LAS,1747
ATL,NQX,646
ATL,PHX,1587
ATL,SBN,566
ATL,SNA,1919
ATL,TUS,1541
ATL,BUR,1941
ATL,LUK,377
ATL,IGM,1683
ATL,MBS,683
ATL,AZO,596
ATL,CID,694
ATL,BIS,1247
ATL,AEX,500
ATL,DHN,170
ATL,LNK,841
ATL,CKB,455
ATL,CSG,83
ATL,OAJ,399
ATL,MCN,79
ATL,ABY,145
ATL,GRK,803
ATL,LAN,631
ATL,AMA,992
ATL,TVC,769
ATL,BMI,533
ATL,PIB,323
ATL,CRP,876
ATL,MLI,633
ATL,PIA,565
ATL,AUO,91
ATL,BGM,749
ATL,GTF,1696
ATL,GYY,574
ATL,ROW,1160
ATL,FWA,508
ATL,MQY,202
ATL,CRW,363
ATL,EYW,646
ATL,FAR,1123
ATL,PUB,1167
ATL,GJT,1391
ATL,ELM,717
ATL,EWN,433
ATL,MLU,448
ATL,BGR,1134
ATL,GTR,241
ATL,VLD,208
ATL,CLL,730
ATL,YIP,595
ATL,LAF,487
ATL,ACY,679
ATL,UTM,347
ATL,IFP,1718
ATL,YNG,565
ATL,RST,831
ATL,MGM,147
ATL,BZN,1640
ATL,ONT,1900
ATL,MAF,1040
ATL,SJU,1547
ATL,BED,939
ATL,RAP,1230
ATL,FSM,579
ATL,SCE,615
ATL,CYS,1232
ATL,LSE,796
ATL,BFF,1190
ATL,MSO,1800
ATL,MKC,681
ATL,PIE,408
ATL,ABI,889
ATL,STT,1599
ATL,TCL,186
ATL,AFW,747
ATL,PGV,424
ATL,LWB,369
ATL,ERI,627
ATL,EGE,1312
ATL,BKL,564
ATL,COU,563
ATL,BFM,298
ATL,TWF,1738
ATL,LCK,434
ATL,HDN,1340
ATL,OAK,2130
ATL,CPS,467
ATL,HNL,4502
ATL,SFB,384
ATL,ANC,3417
ATL,JAC,1572
ATL,FCA,1842
ATL,FAI,3372
ATL,ASE,1304
ATL,TTN,701
ATL,BQK,238
ATL,HOP,272
ATL,N1C,440
ATL,POB,327
ATL,GLH,378
ATL,BIF,1282
ATL,LFI,514
ATL,FHU,1514
ATL,RIV,1882
ATL,DQK,857
ATL,TEB,757
ATL,STP,905
ATL,RBW,225
ATL,LCH,571
ATL,FYV,577
ATL,GUS,493
ATL,TXK,552
ATL,ILG,643
ATL,MEI,267
ATL,MFE,974
ATL,JZT,737
ATL,ISP,795
ATL,DLH,998
ATL,JQF,244
ATL,BRO,944
ATL,LRD,988
ATL,HRL,942
ATL,PSP,1840
ATL,AZA,1568
ATL,GGG,603
ATL,SWF,783
ATL,LAL,415
ATL,BWG,256
ATL,FTW,751
ATL,GEG,1969
ATL,MHK,780
ATL,TUP,253
ATL,BOI,1838
ATL,UST,312
ATL,BIL,1525
ATL,FOE,726
ATL,NPA,283
ATL,HTS,343
ATL,EFD,690
ATL,RFD,643
ATL,MSL,198
ATL,BMG,399
ATL,BQN,1493
ATL,GCK,961
ATL,ACT,759
ATL,PSM,983
ATL,INT,294
ATL,WRI,700
ATL,PSC,2016
ATL,CMI,490
ATL,OSC,748
ATL,MIB,1344
ATL,BKG,535
ATL,DBN,112
ATL,SGU,1653
ATL,PLN,824
ATL,FRG,779
ATL,STC,968
ATL,ISO,406
ATL,SPS,809
ATL,PVU,1571
ATL,RNO,1993
ATL,ANB,83
ATL,DMA,1537
ATL,GYR,1608
ATL,BAF,867
ATL,HOT,500
ATL,SPI,517
ATL,AOH,488
ATL,FLO,273
ATL,FTY,11
ATL,EUG,2189
ATL,SUS,491
ATL,RME,822
ATL,IDA,1634
ATL,LYH,389
ATL,TOL,549
ATL,LSF,96
ATL,NIP,285
ATL,DOV,626
ATL,ESN,587
ATL,BPT,619
ATL,PFN,247
ATL,SMX,2052
ATL,CGI,381
ATL,PIH,1650
ATL,NZC,279
ATL,WRB,84
ATL,LBB,1001
ATL,SKF,885
ATL,ARA,504
ATL,MZJ,1558
ATL,LGB,1933
ATL,CWF,564
ATL,GUC,1301
ATL,HHH,239
AUZ,ORD,33
AUZ,SLC,1222
AUZ,CAK,370
AUZ,BRO,1207
AUZ,SDF,287
AUZ,SHV,707
BHB,BED,201
BHB,ACK,237
BHB,OXC,317
BHB,TEB,382
BHB,BOS,196
BHB,HPN,358
BHB,PNE,455
BHB,LGA,378
BHB,BGR,34
BHB,HTO,312
BHB,MVY,240
BHB,PQI,155
BHB,HVN,318
BHB,EWB,232
BHB,PBG,252
BHB,BDR,332
BHB,ALB,297
BHB,PVD,244
BHB,STP,1212
BHB,AUG,72
PGA,BUR,432
PGA,GCN,78
PGA,PGA,0
PGA,1G4,147
PGA,DQS,109
PGA,SCF,229
PGA,L41,13
PGA,BCE,66
PGA,KNB,60
PGA,BLD,202
PGA,VNY,438
PGA,TEB,2018
PGA,FMN,179
PGA,PRC,166
PGA,ALS,310
PGA,PGS,139
PGA,UXR,69
PGA,MVM,69
PGA,IGM,181
PGA,DEN,420
PGA,PHX,243
PGA,LAX,443
PGA,LAS,214
PGA,VGT,214
PGA,SOW,201
PGA,SGU,114
PGA,HSH,216
PGA,VWN,249
PGA,PUB,393
PGA,DQR,147
PGA,AZ5,227
PGA,SDF,1410
PGA,CNY,156
PGA,CYS,461
PGA,MYH,21
PGA,DVT,226
PGA,EGE,309
PGA,SLC,268
PGA,CEZ,158
PGA,FLG,124
PGA,TUS,333
PGA,SFO,604
ANV,GAL,176
ANV,HCR,34
ANV,BET,140
ANV,KGX,17
ANV,MCG,147
ANV,EMK,137
ANV,KSM,108
ANV,SMK,84
ANV,SHX,20
ANV,KWT,135
ANV,ANI,77
ANV,KLG,77
ANV,UNK,88
ANV,RSH,71
ANV,CHU,80
ANV,FAI,406
ANV,KAL,124
ANV,NIB,186
ANV,OME,207
ANV,NUL,158
ANV,ANC,348
ANV,SRV,131
ANV,WBB,89
ANV,TCT,134
ANV,MLL,80
ANV,05A,488
ANV,KYU,172
ANV,FLT,72
ANV,CKD,86
ANV,ANV,0
ANV,KOT,110
ANV,SLQ,118
ANV,KUK,145
AA5,FAI,265
IN1,GSP,469
IN1,SDF,219
TVL,BUR,336
TVL,MJX,2420
TVL,AUS,1402
TVL,SAN,453
TVL,BLD,348
TVL,FAT,147
TVL,DQR,395
KYU,GAL,25
KYU,FAI,291
KYU,KAL,49
KYU,OBU,143
KYU,TAL,166
KYU,RBY,68
KYU,FBK,298
KYU,HSL,70
KYU,NUL,14
KYU,AET,186
KYU,OME,230
KYU,KGX,155
KYU,KYU,0
KYU,WTK,237
KYU,ANC,353
KYU,LMA,177
KYU,KSM,260
KYU,OTZ,196
KYU,BET,312
KYU,HUS,128
KYU,UNK,115
KYU,ANI,235
KYU,SKK,110
KYU,RMP,225
KYU,UTO,140
KYU,ANV,172
KYU,KKA,101
MEI,BRO,686
MEI,DFW,485
MEI,JAN,77
MEI,SHV,297
MEI,ATL,267
MEI,PIB,69
MEI,MCN,299
MEI,OKC,551
MEI,GLH,152
MEI,MOB,117
MEI,GTR,77
MEI,ABI,639
MEI,GPT,134
MEI,TYS,363
MEI,BTR,189
MEI,PIT,735
MEI,LAW,579
MEI,MQY,283
MEI,SFB,510
MEI,CSG,223
MEI,ILM,641
MEI,ISO,672
MSV,GON,145
MSV,BED,188
BKL,ACK,604
BKL,LEX,286
BKL,CGF,11
BKL,GRB,385
BKL,LAN,173
BKL,MDW,315
BKL,VPZ,276
BKL,CLE,12
BKL,BOS,553
BKL,PTK,119
BKL,MIA,1087
BKL,PIT,104
BKL,CVG,232
BKL,ORD,323
BKL,BED,539
BKL,MSP,627
BKL,DTW,99
BKL,MKE,334
BKL,TPA,935
BKL,IND,272
BKL,BNA,459
BKL,ATL,564
BKL,STL,498
BKL,BWI,310
BKL,BUR,2051
BKL,RST,574
BKL,TEB,400
BKL,BMG,308
BKL,MIE,213
BKL,CHO,290
BKL,PHL,357
BKL,DFW,1032
BKL,SNA,2042
BKL,CMH,123
BKL,MVY,574
BKL,ROA,303
BKL,LGA,410
BKL,CRW,217
BKL,MKC,701
BKL,HPN,416
BKL,EWR,396
BKL,DEN,1209
BKL,PHX,1747
BKL,PIE,940
BKL,DCA,307
BKL,FOK,474
BKL,LWB,262
BKL,PVD,531
BKL,AHN,530
BKL,DLH,638
BKL,IAD,285
BKL,DAL,1026
BKL,SEA,2026
BKL,FLL,1068
BKL,HTO,493
BKL,SLK,427
BKL,CLT,437
BKL,JFK,417
SRV,ANI,98
SRV,MCG,87
SRV,SLQ,20
SRV,CKD,51
SRV,RDV,25
SRV,CHU,88
SRV,LVD,48
SRV,ANC,222
SRV,WNA,195
SRV,BET,188
SRV,KWT,176
SRV,KLG,125
SRV,HCR,107
SRV,NIB,111
SRV,FVQ,56
SRV,RQI,68
SRV,TCT,85
SRV,FAI,343
GJT,SNA,641
GJT,LAX,655
GJT,SLC,216
GJT,DIK,604
GJT,HOU,998
GJT,TUS,502
GJT,AUS,871
GJT,DFW,773
GJT,COS,207
GJT,AMA,463
GJT,SPS,660
GJT,ABI,678
GJT,OKC,654
GJT,DRO,142
GJT,SGU,307
GJT,PSP,575
GJT,PHX,438
GJT,DEN,212
GJT,ASE,89
GJT,ATL,1391
GJT,ORD,1100
GJT,SFO,758
GJT,IAH,979
GJT,HDN,117
GJT,ENV,312
GJT,BTR,1149
GJT,AZA,437
GJT,IFP,431
GJT,MSP,881
GJT,MEM,1061
GJT,RNO,603
GJT,LAS,420
GJT,BUR,642
GJT,MTJ,54
GJT,SAT,875
GJT,ABQ,301
GJT,CLL,906
GJT,GUC,95
GJT,LAW,642
GJT,BFL,633
GJT,EGE,93
GJT,CID,904
GJT,RKS,173
GJT,CVG,1279
GJT,ACT,820
GJT,MAF,610
